created_at_localtime,entities.hashtags,entities.user_mentions,lang,place.full_name,favorite_count,quote_count,reply_count,retweet_count,text,user.id,lon,lat
2021-06-29T14:01:36.000Z,[],"[{""screen_name"":""kaikatsuclub_jp"",""name"":""快活CLUB【公式】"",""id"":951368680947859500,""id_str"":""951368680947859456"",""indices"":[22,38]}]",ja,兵庫 神戸市 中央区,0,0,0,0,"I'm at 快活CLUB 三宮駅前店 - @kaikatsuclub_jp in 神戸市, 兵庫県 https://t.co/CYnLwfnPpW",564655643,135.19652543,34.69549825
2021-06-29T14:01:38.000Z,[],[],ja,静岡 沼津市,0,0,0,0,"I'm at お宝中古市場 沼津店 in 沼津市, 静岡県 https://t.co/SnLu9wzngH",255342023,138.81875138,35.11500055
2021-06-29T14:01:42.000Z,[],[],ja,大阪 高槻市,0,0,0,0,I'm at 太鼓亭 高槻店 in 大阪府 https://t.co/nMtwP7lej4 https://t.co/ROUBV5vZJW,2383193923,135.59078811,34.84014933
2021-06-29T14:01:51.000Z,[],[],ja,神奈 座間市,0,0,0,0,"Sagamino, Zama-shiに写真を投稿しましたhttps://t.co/SEgutQEaBC",1055327764578893824,139.42435403,35.47196912
2021-06-29T14:01:53.000Z,[],[],ja,兵庫 神戸市 中央区,0,0,0,0,"I'm at ぎょうざ坊 in 神戸市, 兵庫県 https://t.co/fR9Mk2jfze",2205054823,135.18814401,34.68819313
2021-06-29T14:01:57.000Z,[],[],ja,福岡 苅田町,0,0,0,0,"I'm at ルミエール 苅田店 in 苅田町, 福岡県 https://t.co/WgE6xly80A",97528487,130.97888,33.747257
2021-06-29T14:01:58.000Z,[],[],ja,山梨 韮崎市,0,0,0,0,"Nirasaki, Yamanashiに写真を投稿しましたhttps://t.co/J0CwjcgDYE",146054274,138.45,35.7
2021-06-29T14:01:59.000Z,[],"[{""screen_name"":""toeikotsu"",""name"":""東京都交通局"",""id"":198365716,""id_str"":""198365716"",""indices"":[17,27]}]",ja,東京 荒川区,0,0,0,0,"I'm at 三ノ輪橋停留場 - @toeikotsu in 荒川区, 東京都 https://t.co/iyPbhX4uiB",2967831284,139.79168881,35.73212579
2021-06-29T14:02:00.000Z,[],[],ja,兵庫 伊丹市,0,0,0,0,アジアン雑貨ショップ roughAsia（ラフエイジア）に写真を投稿しましたhttps://t.co/6aBWVHmnF1,99256058,135.42520613,34.77753064
2021-06-29T14:02:01.000Z,[],"[{""screen_name"":""HARDOFFofficial"",""name"":""ハードオフ【公式】"",""id"":969467941354745900,""id_str"":""969467941354745856"",""indices"":[21,37]}]",ja,広島 福山市,0,0,0,0,"I'm at ハードオフ 福山駅家店 - @hardoffofficial in 福山市, 広島県 https://t.co/DRIy3JLjpS",2964034110,133.33809651,34.54495024
2021-06-29T14:02:11.000Z,"[{""text"":""ランチ"",""indices"":[0,4]},{""text"":""メゾンドラブルゴーニュ"",""indices"":[6,18]},{""text"":""maisondelaBourgogne"",""indices"":[19,39]},{""text"":""飯田橋"",""indices"":[40,44]},{""text"":""神楽坂"",""indices"":[45,49]},{""text"":""フレンチ"",""indices"":[50,55]}]",[],ja,東京 新宿区,0,0,0,0,"#ランチ

#メゾンドラブルゴーニュ #maisondelaBourgogne
#飯田橋
#神楽坂
#フレンチ 場所: Maison de la Bourgogne メゾン・ド・ラ・ブルゴーニュ https://t.co/86wFwaAKQo",382718645,139.74046893,35.70101508
2021-06-29T14:02:21.000Z,[],[],ja,東京 千代田区,0,0,0,0,"【降灰予報（定時）】[14:00]

［諏訪之瀬島］
現在、噴火警戒レベル3(入山規制)です。噴火が発生した場合には、29日21時から24時までは火口から北東方向に降灰が予想されます。

（気象庁）
https://t.co/XjPUcBEbdP",710640339896303621,139.7617,35.6897
2021-06-29T14:02:21.000Z,[],[],ja,東京 千代田区,0,0,0,0,"【降灰予報（定時）】[14:00]

［口永良部島］
現在、噴火警戒レベル3(入山規制)です。噴火が発生した場合には、29日21時から24時までは火口から北西方向に降灰が予想されます。

（気象庁）
https://t.co/XjPUcBEbdP",710640339896303621,139.7617,35.6897
2021-06-29T14:02:22.000Z,[],[],ja,東京 千代田区,0,0,0,0,"【降灰予報（定時）】[14:00]

［薩摩硫黄島］
現在、噴火警戒レベル2(火口周辺規制)です。噴火が発生した場合には、29日21時から24時までは火口から北西方向に降灰が予想されます。

（気象庁）
https://t.co/XjPUcBEbdP",710640339896303621,139.7617,35.6897
2021-06-29T14:02:22.000Z,[],[],ja,東京 千代田区,0,0,0,0,"【降灰予報（定時）】[14:00]

［桜島］
現在、噴火警戒レベル3(入山規制)です。噴火が発生した場合には、29日21時から24時までは火口から北東方向に降灰が予想されます。

（気象庁）
https://t.co/XjPUcBEbdP",710640339896303621,139.7617,35.6897
2021-06-29T14:02:23.000Z,[],[],ja,東京 千代田区,0,0,0,0,"【降灰予報（定時）】[14:00]

［浅間山］
現在、噴火警戒レベル2(火口周辺規制)です。噴火が発生した場合には、29日21時から24時までは火口から北東方向に降灰が予想されます。

（気象庁）
https://t.co/XjPUcBEbdP",710640339896303621,139.7617,35.6897
2021-06-29T14:02:23.000Z,[],[],ja,東京 中央区,0,0,0,0,"I'm at 東銀座駅 1番線ホーム in 中央区, 東京都 https://t.co/S0X50Gefvz",1307270468903170049,139.76777592,35.66924004
2021-06-29T14:02:27.000Z,[],[],ja,栃木 宇都宮市,0,0,0,0,"🍜 (@ 王ちゃん in 宇都宮市, 栃木県) https://t.co/ehzWNpSBBH",2277449424,139.9021313,36.53870168
2021-06-29T14:02:30.000Z,[],[],ja,東京 大田区,0,0,0,0,大田区役所に写真を投稿しましたhttps://t.co/2TVDVA643j,133263065,139.716117,35.561434
2021-06-29T14:02:31.000Z,[],"[{""screen_name"":""JREast_official"",""name"":""JR東日本（公式）"",""id"":3104527237,""id_str"":""3104527237"",""indices"":[17,33]}]",ja,東京 中野区,0,0,0,0,"I'm at JR 東中野駅 - @jreast_official in 中野区, 東京都 https://t.co/SoufcNJQ3F",897682296,139.68448018,35.70624873
2021-06-29T14:02:39.000Z,"[{""text"":""いすみ市"",""indices"":[16,21]},{""text"":""蕎麦処"",""indices"":[22,26]},{""text"":""松良"",""indices"":[27,30]},{""text"":""波の伊八めし"",""indices"":[31,38]},{""text"":""日本蕎麦"",""indices"":[39,44]},{""text"":""ランチ"",""indices"":[45,49]},{""text"":""lunch"",""indices"":[50,56]}]",[],ja,千葉 いすみ市,0,0,0,0,"珍しく日本蕎麦屋さんでランチ。
#いすみ市 #蕎麦処 #松良 #波の伊八めし #日本蕎麦 #ランチ #lunch 場所: そば処松良 https://t.co/Z0DFKe8A5s",357220893,140.3951398,35.2924818
2021-06-29T14:02:41.000Z,[],[],ja,岩手 奥州市,0,0,0,0,"I'm at 町田商店 水沢店 in 奥州市, 岩手県 https://t.co/OyiM3f04SZ",1640673540,141.149367,39.144908
2021-06-29T14:02:41.000Z,"[{""text"":""soba_taiki"",""indices"":[9,20]}]",[],ja,神奈 川崎市 中原区,0,0,0,0,"海老つけそば待機 #soba_taiki (@ 富士そば 元住吉店 in 川崎市, 神奈川県) https://t.co/k6Y4Ee949I https://t.co/dcrDu6yTH7",99667986,139.65399038,35.5650591
2021-06-29T14:02:44.000Z,"[{""text"":""たがや亮"",""indices"":[0,5]},{""text"":""れいわ新選組"",""indices"":[54,61]},{""text"":""山本太郎"",""indices"":[62,67]},{""text"":""都議選"",""indices"":[68,72]},{""text"":""ふうさわ純子"",""indices"":[73,80]},{""text"":""山名かなこ"",""indices"":[81,87]},{""text"":""末武あすなろ"",""indices"":[88,95]},{""text"":""たがやが政治をたがやす"",""indices"":[96,108]}]",[],ja,千葉 茂原市,0,0,0,0,"#たがや亮 事務所に小さな小さなお客さんが参りました😀

コクワガタ？？

知ってる方、教えて下さいー。

#れいわ新選組 #山本太郎 #都議選 #ふうさわ純子 #山名かなこ #末武あすなろ #たがやが政治をたがやす 場所: 千葉… https://t.co/kUgHWcaPSN",295514508,140.2831896,35.43824934
2021-06-29T14:02:49.000Z,[],[],ja,千葉 松戸市,0,0,0,0,"I'm at マルエツ 東松戸駅店 in 松戸市, 千葉県 https://t.co/RhaHqLYqEC",1174721011377299457,139.94402668,35.77033593
2021-06-29T14:02:57.000Z,[],[],ja,福岡 北九州市 小倉北区,0,0,0,0,"この先にあるは明日の鷹祭開催地北九州市民球場 (@ 山陽新幹線 小倉駅 in 北九州市, 福岡県) https://t.co/KjPrNosa4E https://t.co/gG8P77kHpq",247717954,130.88327211,33.88724975
2021-06-29T14:03:00.000Z,"[{""text"":""美味屋はるはる"",""indices"":[11,19]},{""text"":""今日のオススメ"",""indices"":[21,29]},{""text"":""今日のごはん"",""indices"":[30,37]},{""text"":""高千穂"",""indices"":[38,42]},{""text"":""宮崎"",""indices"":[44,47]},{""text"":""韓国料理"",""indices"":[49,54]},{""text"":""韓国"",""indices"":[55,58]},{""text"":""kpop"",""indices"":[59,64]},{""text"":""하루하루"",""indices"":[65,70]},{""text"":""한국식당"",""indices"":[71,76]},{""text"":""haruharu"",""indices"":[77,86]},{""text"":""takachiho"",""indices"":[88,98]},{""text"":""miyazaki"",""indices"":[99,108]}]",[],ja,宮崎 高千穂町,0,0,0,0,"🌟今日のオススメ🌟

#美味屋はるはる 
#今日のオススメ
#今日のごはん
#高千穂 
#宮崎 
#韓国料理
#韓国
#kpop
#하루하루
#한국식당
#haruharu 
#takachiho
#miyazaki 場所: 高千… https://t.co/jMsyAoaP8B",1242727870209769472,131.30777778,32.71166667
2021-06-29T05:03:02.000Z,[],[],ja,広島 広島市 南区,0,0,0,0,"I'm at コメダ珈琲店 広島宇品西店 in 広島市南区, 広島県 https://t.co/aidwGiVRSu",585611062,132.45993393,34.36308702
2021-06-29T14:03:06.000Z,[],"[{""screen_name"":""JREast_official"",""name"":""JR東日本（公式）"",""id"":3104527237,""id_str"":""3104527237"",""indices"":[40,56]}]",ja,埼玉 戸田市,0,0,0,0,"八潮から戸田公園、普通に1時間半とかかかるの納得いかない (@ 戸田公園駅 - @jreast_official in 戸田市, 埼玉県) https://t.co/8byHsEaaty",1962497762,139.67804074,35.80803396
2021-06-29T14:03:07.000Z,[],[],ja,山形 米沢市,0,0,0,0,"・ジャン肉とんこつらーめん
にんにくパワー注入🧄
２片しぼりました😆 場所: 東京ジャンジャンラーメン https://t.co/u0WsWeF9tn",287617159,140.1198,37.92966
2021-06-29T14:03:09.000Z,[],[],ja,東京 新宿区,0,0,0,0,"I'm at 371 bar in 新宿区, 東京都 https://t.co/AI4MuyYLo4",635046263,139.70630347,35.69076101
2021-06-29T14:03:11.000Z,[],[],ja,愛知 西尾市,0,0,0,0,"I'm at 3番線ホーム in 西尾市, 愛知県 https://t.co/EI0vLmyS8U https://t.co/zUyjIegZIG",474736901,137.07101663,34.79407238
2021-06-29T14:03:15.000Z,[],[],ja,東京 昭島市,0,0,0,0,"I'm at 多摩大橋 in 昭島市, 東京都 https://t.co/JmYu0mmQ6b",1553017946,139.37400913,35.69410646
2021-06-29T14:03:21.000Z,[],[],ja,東京 新宿区,0,0,0,0,ケーキみたいなマカロン。ひとつでもご満足いただけるよう、何度も試作しました。特別な味わい。お土産にもオススメです♪ 場所: OGA BAR by 小笠原伯爵邸 https://t.co/JmzlXoYzSi,2744088860,139.7175122,35.6983289
2021-06-29T14:03:24.000Z,[],[],ja,北海道 函館市,0,0,0,0,LanderGroundTribes（ランダーグラウンドトライブス）に写真を投稿しましたhttps://t.co/llyDjihKIb,126281264,140.73161079,41.77199355
2021-06-29T14:03:28.000Z,[],[],ja,東京 千代田区,0,0,0,0,"昼 (@ すぱじろう in 千代田区, 東京都) https://t.co/BT9c4KH7yi https://t.co/cUV9hn3buf",928531704712589312,139.77470972,35.69866709
2021-06-29T14:03:35.000Z,[],[],ja,東京 千代田区,0,0,0,0,"I'm at 欧風カレー ボンディ in 千代田区, 東京都 https://t.co/5ExI9Zz8Tq",107966161,139.757356,35.695544
2021-06-29T14:03:46.000Z,[],"[{""screen_name"":""toeikotsu"",""name"":""東京都交通局"",""id"":198365716,""id_str"":""198365716"",""indices"":[14,24]}]",ja,東京 千代田区,0,0,0,0,"I'm at 岩本町駅 - @toeikotsu in 千代田区, 東京都 https://t.co/AAbGfdF2EP",107966161,139.77513227,35.69588795
2021-06-29T14:03:49.000Z,[],[],ja,山梨 甲府市,0,0,0,0,"I'm at 伝説のすた丼屋 甲府店 in 甲府市, 山梨県 https://t.co/92XLOwdxiU",2375368916,138.5895,35.638783
2021-06-29T14:03:53.000Z,[],"[{""screen_name"":""FBI"",""name"":""FBI"",""id"":17629860,""id_str"":""17629860"",""indices"":[25,29]}]",und,愛媛 松山市,0,0,0,0,"https://t.co/qIZ0HKXQL2

@FBI",1274497236894748673,132.77182,33.853226
2021-06-29T14:03:54.000Z,[],[],ja,宮城 登米市,0,0,0,0,"I'm at 柳津駅 in 登米市, 宮城県 https://t.co/Ieds8REoTU",187195524,141.3057259,38.61167531
2021-06-29T14:03:55.000Z,[],[],ja,埼玉 川口市,0,0,0,0,"ここのガスト、他とちがう。うどんが美味しい。なにが？ちがうの？はな 場所: Nishikawaguchi, Kawaguchi-shi https://t.co/ikdoSjr2uR",1210990451030810624,139.7024,35.8112
2021-06-29T14:03:55.000Z,[],[],ja,東京 港区,0,0,0,0,"I'm at テレポートブリッジ in 港区, 東京都 https://t.co/vRLD3a4c79",25306646,139.7785932,35.62866347
2021-06-29T14:04:00.000Z,[],"[{""screen_name"":""JREast_official"",""name"":""JR東日本（公式）"",""id"":3104527237,""id_str"":""3104527237"",""indices"":[14,30]}]",ja,神奈 横浜市 中区,0,0,0,0,"I'm at 石川町駅 - @jreast_official in Yokohama, 神奈川県 https://t.co/Ma7nqvDxZn",448528374,139.6426755,35.43944871
2021-06-29T14:04:01.000Z,"[{""text"":""どん兵衛きつねうどん特盛"",""indices"":[8,21]},{""text"":""カゴメ野菜一日これ一本"",""indices"":[22,34]}]",[],ja,埼玉 川越市,0,0,0,0,"腹が、減った。
#どん兵衛きつねうどん特盛
#カゴメ野菜一日これ一本 場所: ローソン https://t.co/NSFDEtOPzi",72843968,139.47427278,35.95129569
2021-06-29T14:04:03.000Z,[],[],ja,山梨 韮崎市,0,0,0,0,"Nirasaki, Yamanashiに写真を投稿しましたhttps://t.co/Eqi1ghEARq",146054274,138.45,35.7
2021-06-29T14:04:11.000Z,[],[],ja,埼玉 見沼区,0,0,0,0,"I'm at 大宮東警察署 in さいたま市, 埼玉県 https://t.co/AE4QrOg6nG",1433164057,139.674691,35.936533
2021-06-29T14:04:14.000Z,[],[],ja,神奈 川崎市 川崎区,0,0,0,0,"I'm at 大同特殊鋼　扇町鋼材センター in 川崎市, 神奈川県 https://t.co/VD5XmMIQhq",2761602186,139.71647552,35.50170918
